QUADRICULA,TET,crestlark,linnet,x,y
NF24,B,NA,NA,521000,4543000
NF24,G,NA,NA,523000,4543000
NF24,L,NA,NA,525000,4543000
NF24,R,NA,NA,527000,4543000
NF24,W,NA,NA,529000,4543000
NF34,B,NA,NA,531000,4543000
NF34,G,NA,NA,533000,4543000
NF34,L,0,0,535000,4543000
NF34,R,NA,NA,537000,4543000
NF34,W,NA,NA,539000,4543000
NF44,B,NA,NA,541000,4543000
NF44,G,NA,NA,543000,4543000
NF44,L,NA,NA,545000,4543000
NF44,R,NA,NA,547000,4543000
NF44,W,NA,NA,549000,4543000
NF54,B,NA,NA,551000,4543000
NF54,G,NA,NA,552999.9999999999,4543000
NF54,L,NA,NA,555000,4543000
NF54,R,NA,NA,557000,4543000
NF54,W,NA,NA,559000,4543000
NF64,B,NA,NA,561000,4543000
NF64,G,NA,NA,563000,4543000
NF64,L,NA,NA,565000,4543000
NF64,R,NA,NA,567000,4543000
NF64,W,NA,NA,569000,4543000
NF74,B,NA,NA,571000,4543000
NF74,G,0,1,573000,4543000
NF74,L,NA,NA,575000,4543000
NF74,R,NA,NA,577000,4543000
NF74,W,0,1,579000,4543000
NF84,B,NA,NA,581000,4543000
NF84,G,NA,NA,583000,4543000
NF84,L,NA,NA,585000,4543000
NF84,R,NA,NA,587000,4543000
NF84,W,NA,NA,589000,4543000
NF94,B,NA,NA,591000,4543000
NF94,G,NA,NA,593000,4543000
NF94,L,NA,NA,595000,4543000
NF94,R,NA,NA,597000,4543000
NF94,W,NA,NA,599000,4543000
PF04,B,NA,NA,601000,4543000
PF04,G,0,0,603000.0000000001,4543000
PF04,L,NA,NA,605000,4543000
PF04,R,NA,NA,607000,4543000
PF04,W,0,0,609000,4543000
PF14,B,NA,NA,611000,4543000
PF14,G,0,1,613000,4543000
PF14,L,NA,NA,615000,4543000
PF14,R,0,0,617000,4543000
PF14,W,NA,NA,618999.9999999999,4543000
PF24,B,NA,NA,621000,4543000
PF24,G,NA,NA,623000,4543000
PF24,L,0,1,625000,4543000
PF24,R,NA,NA,627000,4543000
PF24,W,NA,NA,629000,4543000
PF34,B,NA,NA,631000,4543000
PF34,G,NA,NA,633000,4543000
PF34,L,NA,NA,635000,4543000
PF34,R,NA,NA,637000,4543000
PF34,W,NA,NA,639000,4543000
PF44,B,NA,NA,641000,4543000
PF44,G,0,1,643000,4543000
PF44,L,NA,NA,645000,4543000
PF44,R,NA,NA,647000,4543000
PF44,W,NA,NA,649000,4543000
PF54,B,NA,NA,651000,4543000
PF54,G,NA,NA,653000,4543000
PF54,L,NA,NA,655000,4543000
PF54,R,1,0,657000,4543000
PF54,W,NA,NA,659000,4543000
PF64,B,NA,NA,661000,4543000
PF64,G,NA,NA,663000,4543000
PF64,L,NA,NA,665000,4543000
PF64,R,NA,NA,667000,4543000
PF64,W,NA,NA,669000.0000000001,4543000
PF74,B,0,0,671000,4543000
PF74,G,NA,NA,673000,4543000
PF74,L,NA,NA,675000,4543000
PF74,R,NA,NA,677000,4543000
PF74,W,NA,NA,679000,4543000
PF83,B,NA,NA,681000,4543000
PF83,G,NA,NA,683000,4543000
PF83,L,NA,NA,685000,4543000
PF83,R,NA,NA,687000,4543000
PF83,W,NA,NA,689000,4543000
NF24,A,NA,NA,521000,4540999.999999999
NF24,F,NA,NA,523000,4540999.999999999
NF24,K,NA,NA,525000,4540999.999999999
NF24,Q,NA,NA,527000,4540999.999999999
NF24,V,NA,NA,529000,4540999.999999999
NF34,A,0,0,531000,4540999.999999999
NF34,F,NA,NA,533000,4540999.999999999
NF34,K,NA,NA,535000,4540999.999999999
NF34,Q,NA,NA,537000,4540999.999999999
NF34,V,NA,NA,539000,4540999.999999999
NF44,A,NA,NA,541000,4540999.999999999
NF44,F,NA,NA,543000,4540999.999999999
NF44,K,NA,NA,545000,4540999.999999999
NF44,Q,NA,NA,547000,4540999.999999999
NF44,V,NA,NA,549000,4540999.999999999
NF54,A,NA,NA,551000,4540999.999999999
NF54,F,NA,NA,552999.9999999999,4540999.999999999
NF54,K,NA,NA,555000,4540999.999999999
NF54,Q,NA,NA,557000,4540999.999999999
NF54,V,NA,NA,559000,4540999.999999999
NF64,A,NA,NA,561000,4540999.999999999
NF64,F,NA,NA,563000,4540999.999999999
NF64,K,NA,NA,565000,4540999.999999999
NF64,Q,NA,NA,567000,4540999.999999999
NF64,V,NA,NA,569000,4540999.999999999
NF74,A,NA,NA,571000,4540999.999999999
NF74,F,NA,NA,573000,4540999.999999999
NF74,K,NA,NA,575000,4540999.999999999
NF74,Q,NA,NA,577000,4540999.999999999
NF74,V,NA,NA,579000,4540999.999999999
NF84,A,NA,NA,581000,4540999.999999999
NF84,F,NA,NA,583000,4540999.999999999
NF84,K,NA,NA,585000,4540999.999999999
NF84,Q,NA,NA,587000,4540999.999999999
NF84,V,NA,NA,589000,4540999.999999999
NF94,A,0,1,591000,4540999.999999999
NF94,F,NA,NA,593000,4540999.999999999
NF94,K,NA,NA,595000,4540999.999999999
NF94,Q,NA,NA,597000,4540999.999999999
NF94,V,0,1,599000,4540999.999999999
PF04,A,NA,NA,601000,4540999.999999999
PF04,F,NA,NA,603000.0000000001,4540999.999999999
PF04,K,NA,NA,605000,4540999.999999999
PF04,Q,NA,NA,607000,4540999.999999999
PF04,V,NA,NA,609000,4540999.999999999
PF14,A,0,1,611000,4540999.999999999
PF14,F,NA,NA,613000,4540999.999999999
PF14,K,1,1,615000,4540999.999999999
PF14,Q,NA,NA,617000,4540999.999999999
PF14,V,NA,NA,618999.9999999999,4540999.999999999
PF24,A,NA,NA,621000,4540999.999999999
PF24,F,NA,NA,623000,4540999.999999999
PF24,K,NA,NA,625000,4540999.999999999
PF24,Q,NA,NA,627000,4540999.999999999
PF24,V,NA,NA,629000,4540999.999999999
PF34,A,NA,NA,631000,4540999.999999999
PF34,F,1,0,633000,4540999.999999999
PF34,K,NA,NA,635000,4540999.999999999
PF34,Q,NA,NA,637000,4540999.999999999
PF34,V,0,1,639000,4540999.999999999
PF44,A,0,1,641000,4540999.999999999
PF44,F,NA,NA,643000,4540999.999999999
PF44,K,NA,NA,645000,4540999.999999999
PF44,Q,0,1,647000,4540999.999999999
PF44,V,NA,NA,649000,4540999.999999999
PF54,A,NA,NA,651000,4540999.999999999
PF54,F,NA,NA,653000,4540999.999999999
PF54,K,NA,NA,655000,4540999.999999999
PF54,Q,NA,NA,657000,4540999.999999999
PF54,V,1,0,659000,4540999.999999999
PF64,A,NA,NA,661000,4540999.999999999
PF64,F,NA,NA,663000,4540999.999999999
PF64,K,NA,NA,665000,4540999.999999999
PF64,Q,NA,NA,667000,4540999.999999999
PF64,V,NA,NA,669000.0000000001,4540999.999999999
PF74,A,NA,NA,671000,4540999.999999999
PF74,F,0,0,673000,4540999.999999999
PF74,K,NA,NA,675000,4540999.999999999
PF74,Q,NA,NA,677000,4540999.999999999
PF74,V,NA,NA,679000,4540999.999999999
PF83,A,NA,NA,681000,4540999.999999999
PF83,F,NA,NA,683000,4540999.999999999
PF83,K,NA,NA,685000,4540999.999999999
PF83,Q,NA,NA,687000,4540999.999999999
PF83,V,NA,NA,689000,4540999.999999999
NF23,E,NA,NA,521000,4539000
NF23,J,NA,NA,523000,4539000
NF23,P,NA,NA,525000,4539000
NF23,U,NA,NA,527000,4539000
NF23,Z,NA,NA,529000,4539000
NF33,E,NA,NA,531000,4539000
NF33,J,NA,NA,533000,4539000
NF33,P,0,0,535000,4539000
NF33,U,NA,NA,537000,4539000
NF33,Z,NA,NA,539000,4539000
NF43,E,NA,NA,541000,4539000
NF43,J,0,0,543000,4539000
NF43,P,NA,NA,545000,4539000
NF43,U,0,0,547000,4539000
NF43,Z,NA,NA,549000,4539000
NF53,E,NA,NA,551000,4539000
NF53,J,0,1,552999.9999999999,4539000
NF53,P,NA,NA,555000,4539000
NF53,U,0,1,557000,4539000
NF53,Z,NA,NA,559000,4539000
NF63,E,0,0,561000,4539000
NF63,J,NA,NA,563000,4539000
NF63,P,NA,NA,565000,4539000
NF63,U,0,0,567000,4539000
NF63,Z,NA,NA,569000,4539000
NF73,E,NA,NA,571000,4539000
NF73,J,NA,NA,573000,4539000
NF73,P,NA,NA,575000,4539000
NF73,U,NA,NA,577000,4539000
NF73,Z,NA,NA,579000,4539000
NF83,E,0,1,581000,4539000
NF83,J,NA,NA,583000,4539000
NF83,P,NA,NA,585000,4539000
NF83,U,NA,NA,587000,4539000
NF83,Z,NA,NA,589000,4539000
NF93,E,NA,NA,591000,4539000
NF93,J,NA,NA,593000,4539000
NF93,P,NA,NA,595000,4539000
NF93,U,NA,NA,597000,4539000
NF93,Z,0,1,599000,4539000
PF03,E,1,0,601000,4539000
PF03,J,NA,NA,603000.0000000001,4539000
PF03,P,0,1,605000,4539000
PF03,U,NA,NA,607000,4539000
PF03,Z,NA,NA,609000,4539000
PF13,E,1,1,611000,4539000
PF13,J,NA,NA,613000,4539000
PF13,P,NA,NA,615000,4539000
PF13,U,0,0,617000,4539000
PF13,Z,NA,NA,618999.9999999999,4539000
PF23,E,NA,NA,621000,4539000
PF23,J,0,1,623000,4539000
PF23,P,NA,NA,625000,4539000
PF23,U,NA,NA,627000,4539000
PF23,Z,NA,NA,629000,4539000
PF33,E,NA,NA,631000,4539000
PF33,J,1,1,633000,4539000
PF33,P,NA,NA,635000,4539000
PF33,U,NA,NA,637000,4539000
PF33,Z,0,1,639000,4539000
PF43,E,NA,NA,641000,4539000
PF43,J,NA,NA,643000,4539000
PF43,P,NA,NA,645000,4539000
PF43,U,NA,NA,647000,4539000
PF43,Z,NA,NA,649000,4539000
PF53,E,NA,NA,651000,4539000
PF53,J,NA,NA,653000,4539000
PF53,P,NA,NA,655000,4539000
PF53,U,NA,NA,657000,4539000
PF53,Z,1,1,659000,4539000
PF63,E,0,0,661000,4539000
PF63,J,NA,NA,663000,4539000
PF63,P,NA,NA,665000,4539000
PF63,U,NA,NA,667000,4539000
PF63,Z,NA,NA,669000.0000000001,4539000
PF73,E,NA,NA,671000,4539000
PF73,J,1,1,673000,4539000
PF73,P,NA,NA,675000,4539000
PF73,U,NA,NA,677000,4539000
PF73,Z,NA,NA,679000,4539000
PF84,E,0,1,681000,4539000
PF84,J,NA,NA,683000,4539000
PF84,P,1,1,685000,4539000
PF84,U,0,1,687000,4539000
PF84,Z,NA,NA,689000,4539000
NF23,D,NA,NA,521000,4537000
NF23,I,NA,NA,523000,4537000
NF23,N,NA,NA,525000,4537000
NF23,T,NA,NA,527000,4537000
NF23,Y,NA,NA,529000,4537000
NF33,D,0,0,531000,4537000
NF33,I,NA,NA,533000,4537000
NF33,N,NA,NA,535000,4537000
NF33,T,0,0,537000,4537000
NF33,Y,NA,NA,539000,4537000
NF43,D,NA,NA,541000,4537000
NF43,I,NA,NA,543000,4537000
NF43,N,0,0,545000,4537000
NF43,T,NA,NA,547000,4537000
NF43,Y,0,0,549000,4537000
NF53,D,0,0,551000,4537000
NF53,I,NA,NA,552999.9999999999,4537000
NF53,N,NA,NA,555000,4537000
NF53,T,NA,NA,557000,4537000
NF53,Y,NA,NA,559000,4537000
NF63,D,NA,NA,561000,4537000
NF63,I,NA,NA,563000,4537000
NF63,N,NA,NA,565000,4537000
NF63,T,NA,NA,567000,4537000
NF63,Y,NA,NA,569000,4537000
NF73,D,NA,NA,571000,4537000
NF73,I,NA,NA,573000,4537000
NF73,N,NA,NA,575000,4537000
NF73,T,NA,NA,577000,4537000
NF73,Y,NA,NA,579000,4537000
NF83,D,NA,NA,581000,4537000
NF83,I,0,1,583000,4537000
NF83,N,NA,NA,585000,4537000
NF83,T,NA,NA,587000,4537000
NF83,Y,NA,NA,589000,4537000
NF93,D,NA,NA,591000,4537000
NF93,I,NA,NA,593000,4537000
NF93,N,0,1,595000,4537000
NF93,T,NA,NA,597000,4537000
NF93,Y,NA,NA,599000,4537000
PF03,D,NA,NA,601000,4537000
PF03,I,NA,NA,603000.0000000001,4537000
PF03,N,NA,NA,605000,4537000
PF03,T,0,1,607000,4537000
PF03,Y,NA,NA,609000,4537000
PF13,D,NA,NA,611000,4537000
PF13,I,NA,NA,613000,4537000
PF13,N,0,1,615000,4537000
PF13,T,NA,NA,617000,4537000
PF13,Y,NA,NA,618999.9999999999,4537000
PF23,D,NA,NA,621000,4537000
PF23,I,NA,NA,623000,4537000
PF23,N,NA,NA,625000,4537000
PF23,T,0,1,627000,4537000
PF23,Y,NA,NA,629000,4537000
PF33,D,NA,NA,631000,4537000
PF33,I,NA,NA,633000,4537000
PF33,N,NA,NA,635000,4537000
PF33,T,NA,NA,637000,4537000
PF33,Y,NA,NA,639000,4537000
PF43,D,NA,NA,641000,4537000
PF43,I,0,0,643000,4537000
PF43,N,NA,NA,645000,4537000
PF43,T,NA,NA,647000,4537000
PF43,Y,NA,NA,649000,4537000
PF53,D,NA,NA,651000,4537000
PF53,I,NA,NA,653000,4537000
PF53,N,NA,NA,655000,4537000
PF53,T,0,1,657000,4537000
PF53,Y,NA,NA,659000,4537000
PF63,D,NA,NA,661000,4537000
PF63,I,0,0,663000,4537000
PF63,N,NA,NA,665000,4537000
PF63,T,0,0,667000,4537000
PF63,Y,NA,NA,669000.0000000001,4537000
PF73,D,NA,NA,671000,4537000
PF73,I,NA,NA,673000,4537000
PF73,N,0,1,675000,4537000
PF73,T,0,1,677000,4537000
PF73,Y,NA,NA,679000,4537000
PF84,D,1,1,681000,4537000
PF84,I,0,1,683000,4537000
PF84,N,0,0,685000,4537000
PF84,T,NA,NA,687000,4537000
PF84,Y,NA,NA,689000,4537000
NF23,C,NA,NA,521000,4535000
NF23,H,NA,NA,523000,4535000
NF23,M,NA,NA,525000,4535000
NF23,S,NA,NA,527000,4535000
NF23,X,0,0,529000,4535000
NF33,C,NA,NA,531000,4535000
NF33,H,NA,NA,533000,4535000
NF33,M,NA,NA,535000,4535000
NF33,S,NA,NA,537000,4535000
NF33,X,NA,NA,539000,4535000
NF43,C,NA,NA,541000,4535000
NF43,H,0,0,543000,4535000
NF43,M,NA,NA,545000,4535000
NF43,S,NA,NA,547000,4535000
NF43,X,NA,NA,549000,4535000
NF53,C,NA,NA,551000,4535000
NF53,H,NA,NA,552999.9999999999,4535000
NF53,M,0,0,555000,4535000
NF53,S,NA,NA,557000,4535000
NF53,X,NA,NA,559000,4535000
NF63,C,NA,NA,561000,4535000
NF63,H,NA,NA,563000,4535000
NF63,M,NA,NA,565000,4535000
NF63,S,0,0,567000,4535000
NF63,X,NA,NA,569000,4535000
NF73,C,NA,NA,571000,4535000
NF73,H,NA,NA,573000,4535000
NF73,M,NA,NA,575000,4535000
NF73,S,NA,NA,577000,4535000
NF73,X,NA,NA,579000,4535000
NF83,C,NA,NA,581000,4535000
NF83,H,NA,NA,583000,4535000
NF83,M,NA,NA,585000,4535000
NF83,S,NA,NA,587000,4535000
NF83,X,0,1,589000,4535000
NF93,C,NA,NA,591000,4535000
NF93,H,NA,NA,593000,4535000
NF93,M,NA,NA,595000,4535000
NF93,S,NA,NA,597000,4535000
NF93,X,0,0,599000,4535000
PF03,C,NA,NA,601000,4535000
PF03,H,0,0,603000.0000000001,4535000
PF03,M,NA,NA,605000,4535000
PF03,S,NA,NA,607000,4535000
PF03,X,NA,NA,609000,4535000
PF13,C,NA,NA,611000,4535000
PF13,H,1,1,613000,4535000
PF13,M,NA,NA,615000,4535000
PF13,S,NA,NA,617000,4535000
PF13,X,1,0,618999.9999999999,4535000
PF23,C,NA,NA,621000,4535000
PF23,H,1,0,623000,4535000
PF23,M,NA,NA,625000,4535000
PF23,S,NA,NA,627000,4535000
PF23,X,0,0,629000,4535000
PF33,C,NA,NA,631000,4535000
PF33,H,0,1,633000,4535000
PF33,M,NA,NA,635000,4535000
PF33,S,NA,NA,637000,4535000
PF33,X,1,1,639000,4535000
PF43,C,0,1,641000,4535000
PF43,H,NA,NA,643000,4535000
PF43,M,NA,NA,645000,4535000
PF43,S,0,1,647000,4535000
PF43,X,NA,NA,649000,4535000
PF53,C,NA,NA,651000,4535000
PF53,H,NA,NA,653000,4535000
PF53,M,1,1,655000,4535000
PF53,S,NA,NA,657000,4535000
PF53,X,0,0,659000,4535000
PF63,C,NA,NA,661000,4535000
PF63,H,NA,NA,663000,4535000
PF63,M,0,1,665000,4535000
PF63,S,NA,NA,667000,4535000
PF63,X,0,0,669000.0000000001,4535000
PF73,C,NA,NA,671000,4535000
PF73,H,NA,NA,673000,4535000
PF73,M,1,1,675000,4535000
PF73,S,1,0,677000,4535000
PF73,X,NA,NA,679000,4535000
PF84,C,1,1,681000,4535000
PF84,H,NA,NA,683000,4535000
PF84,M,NA,NA,685000,4535000
PF84,S,NA,NA,687000,4535000
PF84,X,NA,NA,689000,4535000
NF23,B,NA,NA,521000,4533000
NF23,G,NA,NA,523000,4533000
NF23,L,NA,NA,525000,4533000
NF23,R,NA,NA,527000,4533000
NF23,W,NA,NA,529000,4533000
NF33,B,0,0,531000,4533000
NF33,G,NA,NA,533000,4533000
NF33,L,NA,NA,535000,4533000
NF33,R,NA,NA,537000,4533000
NF33,W,0,0,539000,4533000
NF43,B,NA,NA,541000,4533000
NF43,G,NA,NA,543000,4533000
NF43,L,NA,NA,545000,4533000
NF43,R,NA,NA,547000,4533000
NF43,W,NA,NA,549000,4533000
NF53,B,NA,NA,551000,4533000
NF53,G,NA,NA,552999.9999999999,4533000
NF53,L,NA,NA,555000,4533000
NF53,R,NA,NA,557000,4533000
NF53,W,NA,NA,559000,4533000
NF63,B,0,1,561000,4533000
NF63,G,NA,NA,563000,4533000
NF63,L,NA,NA,565000,4533000
NF63,R,NA,NA,567000,4533000
NF63,W,0,0,569000,4533000
NF73,B,NA,NA,571000,4533000
NF73,G,NA,NA,573000,4533000
NF73,L,NA,NA,575000,4533000
NF73,R,NA,NA,577000,4533000
NF73,W,NA,NA,579000,4533000
NF83,B,NA,NA,581000,4533000
NF83,G,NA,NA,583000,4533000
NF83,L,0,1,585000,4533000
NF83,R,NA,NA,587000,4533000
NF83,W,NA,NA,589000,4533000
NF93,B,0,1,591000,4533000
NF93,G,NA,NA,593000,4533000
NF93,L,NA,NA,595000,4533000
NF93,R,NA,NA,597000,4533000
NF93,W,NA,NA,599000,4533000
PF03,B,NA,NA,601000,4533000
PF03,G,NA,NA,603000.0000000001,4533000
PF03,L,NA,NA,605000,4533000
PF03,R,NA,NA,607000,4533000
PF03,W,1,1,609000,4533000
PF13,B,NA,NA,611000,4533000
PF13,G,NA,NA,613000,4533000
PF13,L,0,1,615000,4533000
PF13,R,NA,NA,617000,4533000
PF13,W,NA,NA,618999.9999999999,4533000
PF23,B,NA,NA,621000,4533000
PF23,G,NA,NA,623000,4533000
PF23,L,NA,NA,625000,4533000
PF23,R,NA,NA,627000,4533000
PF23,W,NA,NA,629000,4533000
PF33,B,0,1,631000,4533000
PF33,G,NA,NA,633000,4533000
PF33,L,NA,NA,635000,4533000
PF33,R,NA,NA,637000,4533000
PF33,W,NA,NA,639000,4533000
PF43,B,NA,NA,641000,4533000
PF43,G,NA,NA,643000,4533000
PF43,L,0,1,645000,4533000
PF43,R,NA,NA,647000,4533000
PF43,W,0,1,649000,4533000
PF53,B,NA,NA,651000,4533000
PF53,G,0,0,653000,4533000
PF53,L,NA,NA,655000,4533000
PF53,R,NA,NA,657000,4533000
PF53,W,1,1,659000,4533000
PF63,B,NA,NA,661000,4533000
PF63,G,0,1,663000,4533000
PF63,L,NA,NA,665000,4533000
PF63,R,1,0,667000,4533000
PF63,W,NA,NA,669000.0000000001,4533000
PF73,B,NA,NA,671000,4533000
PF73,G,0,1,673000,4533000
PF73,L,0,0,675000,4533000
PF73,R,1,0,677000,4533000
PF73,W,NA,NA,679000,4533000
PF84,B,NA,NA,681000,4533000
PF84,G,NA,NA,683000,4533000
PF84,L,NA,NA,685000,4533000
PF84,R,NA,NA,687000,4533000
PF84,W,NA,NA,689000,4533000
NF23,A,NA,NA,521000,4531000
NF23,F,NA,NA,523000,4531000
NF23,K,NA,NA,525000,4531000
NF23,Q,NA,NA,527000,4531000
NF23,V,0,0,529000,4531000
NF33,A,NA,NA,531000,4531000
NF33,F,NA,NA,533000,4531000
NF33,K,0,0,535000,4531000
NF33,Q,NA,NA,537000,4531000
NF33,V,NA,NA,539000,4531000
NF43,A,NA,NA,541000,4531000
NF43,F,0,0,543000,4531000
NF43,K,NA,NA,545000,4531000
NF43,Q,NA,NA,547000,4531000
NF43,V,NA,NA,549000,4531000
NF53,A,0,0,551000,4531000
NF53,F,NA,NA,552999.9999999999,4531000
NF53,K,NA,NA,555000,4531000
NF53,Q,NA,NA,557000,4531000
NF53,V,0,0,559000,4531000
NF63,A,NA,NA,561000,4531000
NF63,F,0,1,563000,4531000
NF63,K,NA,NA,565000,4531000
NF63,Q,NA,NA,567000,4531000
NF63,V,NA,NA,569000,4531000
NF73,A,NA,NA,571000,4531000
NF73,F,NA,NA,573000,4531000
NF73,K,NA,NA,575000,4531000
NF73,Q,NA,NA,577000,4531000
NF73,V,NA,NA,579000,4531000
NF83,A,0,0,581000,4531000
NF83,F,NA,NA,583000,4531000
NF83,K,NA,NA,585000,4531000
NF83,Q,0,0,587000,4531000
NF83,V,NA,NA,589000,4531000
NF93,A,NA,NA,591000,4531000
NF93,F,0,0,593000,4531000
NF93,K,NA,NA,595000,4531000
NF93,Q,NA,NA,597000,4531000
NF93,V,0,0,599000,4531000
PF03,A,1,1,601000,4531000
PF03,F,NA,NA,603000.0000000001,4531000
PF03,K,NA,NA,605000,4531000
PF03,Q,NA,NA,607000,4531000
PF03,V,NA,NA,609000,4531000
PF13,A,NA,NA,611000,4531000
PF13,F,NA,NA,613000,4531000
PF13,K,NA,NA,615000,4531000
PF13,Q,NA,NA,617000,4531000
PF13,V,NA,NA,618999.9999999999,4531000
PF23,A,0,0,621000,4531000
PF23,F,NA,NA,623000,4531000
PF23,K,0,1,625000,4531000
PF23,Q,NA,NA,627000,4531000
PF23,V,NA,NA,629000,4531000
PF33,A,NA,NA,631000,4531000
PF33,F,NA,NA,633000,4531000
PF33,K,NA,NA,635000,4531000
PF33,Q,0,1,637000,4531000
PF33,V,NA,NA,639000,4531000
PF43,A,NA,NA,641000,4531000
PF43,F,NA,NA,643000,4531000
PF43,K,NA,NA,645000,4531000
PF43,Q,0,1,647000,4531000
PF43,V,NA,NA,649000,4531000
PF53,A,0,0,651000,4531000
PF53,F,NA,NA,653000,4531000
PF53,K,1,1,655000,4531000
PF53,Q,NA,NA,657000,4531000
PF53,V,0,1,659000,4531000
PF63,A,0,1,661000,4531000
PF63,F,NA,NA,663000,4531000
PF63,K,1,1,665000,4531000
PF63,Q,NA,NA,667000,4531000
PF63,V,0,1,669000.0000000001,4531000
PF73,A,NA,NA,671000,4531000
PF73,F,NA,NA,673000,4531000
PF73,K,0,1,675000,4531000
PF73,Q,1,0,677000,4531000
PF73,V,1,1,679000,4531000
PF84,A,NA,NA,681000,4531000
PF84,F,NA,NA,683000,4531000
PF84,K,NA,NA,685000,4531000
PF84,Q,NA,NA,687000,4531000
PF84,V,NA,NA,689000,4531000
NF22,E,NA,NA,521000,4529000
NF22,J,NA,NA,523000,4529000
NF22,P,NA,NA,525000,4529000
NF22,U,NA,NA,527000,4529000
NF22,Z,0,0,529000,4529000
NF32,E,NA,NA,531000,4529000
NF32,J,NA,NA,533000,4529000
NF32,P,NA,NA,535000,4529000
NF32,U,NA,NA,537000,4529000
NF32,Z,NA,NA,539000,4529000
NF42,E,NA,NA,541000,4529000
NF42,J,NA,NA,543000,4529000
NF42,P,NA,NA,545000,4529000
NF42,U,NA,NA,547000,4529000
NF42,Z,NA,NA,549000,4529000
NF52,E,0,1,551000,4529000
NF52,J,NA,NA,552999.9999999999,4529000
NF52,P,NA,NA,555000,4529000
NF52,U,1,1,557000,4529000
NF52,Z,NA,NA,559000,4529000
NF62,E,NA,NA,561000,4529000
NF62,J,NA,NA,563000,4529000
NF62,P,NA,NA,565000,4529000
NF62,U,NA,NA,567000,4529000
NF62,Z,0,0,569000,4529000
NF72,E,NA,NA,571000,4529000
NF72,J,NA,NA,573000,4529000
NF72,P,NA,NA,575000,4529000
NF72,U,NA,NA,577000,4529000
NF72,Z,NA,NA,579000,4529000
NF82,E,NA,NA,581000,4529000
NF82,J,NA,NA,583000,4529000
NF82,P,0,1,585000,4529000
NF82,U,NA,NA,587000,4529000
NF82,Z,NA,NA,589000,4529000
NF92,E,NA,NA,591000,4529000
NF92,J,NA,NA,593000,4529000
NF92,P,NA,NA,595000,4529000
NF92,U,NA,NA,597000,4529000
NF92,Z,0,1,599000,4529000
PF02,E,0,1,601000,4529000
PF02,J,NA,NA,603000.0000000001,4529000
PF02,P,NA,NA,605000,4529000
PF02,U,0,1,607000,4529000
PF02,Z,NA,NA,609000,4529000
PF12,E,NA,NA,611000,4529000
PF12,J,NA,NA,613000,4529000
PF12,P,0,1,615000,4529000
PF12,U,NA,NA,617000,4529000
PF12,Z,NA,NA,618999.9999999999,4529000
PF22,E,NA,NA,621000,4529000
PF22,J,0,1,623000,4529000
PF22,P,NA,NA,625000,4529000
PF22,U,NA,NA,627000,4529000
PF22,Z,NA,NA,629000,4529000
PF32,E,NA,NA,631000,4529000
PF32,J,NA,NA,633000,4529000
PF32,P,0,0,635000,4529000
PF32,U,NA,NA,637000,4529000
PF32,Z,NA,NA,639000,4529000
PF42,E,NA,NA,641000,4529000
PF42,J,NA,NA,643000,4529000
PF42,P,NA,NA,645000,4529000
PF42,U,NA,NA,647000,4529000
PF42,Z,NA,NA,649000,4529000
PF52,E,1,0,651000,4529000
PF52,J,NA,NA,653000,4529000
PF52,P,NA,NA,655000,4529000
PF52,U,NA,NA,657000,4529000
PF52,Z,1,0,659000,4529000
PF62,E,0,1,661000,4529000
PF62,J,NA,NA,663000,4529000
PF62,P,NA,NA,665000,4529000
PF62,U,1,1,667000,4529000
PF62,Z,0,1,669000.0000000001,4529000
PF72,E,NA,NA,671000,4529000
PF72,J,NA,NA,673000,4529000
PF72,P,NA,NA,675000,4529000
PF72,U,1,0,677000,4529000
PF72,Z,0,0,679000,4529000
PF82,E,NA,NA,681000,4529000
PF82,J,NA,NA,683000,4529000
PF82,P,NA,NA,685000,4529000
PF82,U,NA,NA,687000,4529000
PF82,Z,NA,NA,689000,4529000
NF22,D,NA,NA,521000,4527000
NF22,I,NA,NA,523000,4527000
NF22,N,NA,NA,525000,4527000
NF22,T,NA,NA,527000,4527000
NF22,Y,0,0,529000,4527000
NF32,D,0,0,531000,4527000
NF32,I,NA,NA,533000,4527000
NF32,N,0,0,535000,4527000
NF32,T,NA,NA,537000,4527000
NF32,Y,NA,NA,539000,4527000
NF42,D,NA,NA,541000,4527000
NF42,I,NA,NA,543000,4527000
NF42,N,NA,NA,545000,4527000
NF42,T,NA,NA,547000,4527000
NF42,Y,NA,NA,549000,4527000
NF52,D,NA,NA,551000,4527000
NF52,I,NA,NA,552999.9999999999,4527000
NF52,N,NA,NA,555000,4527000
NF52,T,NA,NA,557000,4527000
NF52,Y,NA,NA,559000,4527000
NF62,D,NA,NA,561000,4527000
NF62,I,0,0,563000,4527000
NF62,N,NA,NA,565000,4527000
NF62,T,NA,NA,567000,4527000
NF62,Y,NA,NA,569000,4527000
NF72,D,0,0,571000,4527000
NF72,I,NA,NA,573000,4527000
NF72,N,0,1,575000,4527000
NF72,T,NA,NA,577000,4527000
NF72,Y,NA,NA,579000,4527000
NF82,D,0,0,581000,4527000
NF82,I,NA,NA,583000,4527000
NF82,N,NA,NA,585000,4527000
NF82,T,NA,NA,587000,4527000
NF82,Y,0,0,589000,4527000
NF92,D,NA,NA,591000,4527000
NF92,I,NA,NA,593000,4527000
NF92,N,NA,NA,595000,4527000
NF92,T,NA,NA,597000,4527000
NF92,Y,NA,NA,599000,4527000
