lon,lat,jul.day,bath,chl,chl.sw
-20.7598,54.6531,186,2805,1.147,0.5381754
-20.7821,54.8598,186,2754,0.669,0.54164317
-20.7886,55.4407,186,2132,0.398,0.473276
-20.7929,55.25,186,2132,0.975,0.53727479
-20.794,55.0577,186,2616,1.032,0.31406626
-20.7955,59.387,167,2847,0.796,0.86593804
-20.8052,59.7498,166,2830,0.615,1.25892541
-20.812,59.721,177,2830,1,1.216186
-20.8255,58.8314,181,2901,0.545,0.75971877
-20.8352,59.366,181,2847,0.47,0.77676439
-20.8369,59.0937,180,2883,0.976,0.70564618
-20.851,55.5517,186,1988,0.47,0.39656297
-20.8556,59.0986,181,2883,0.832,0.66360698
-20.8748,55.579,186,1988,0.705,0.47094395
-20.8793,59.104,179,2883,0.309,0.74768538
-20.883,33.598,273,5213,0.074,0.05248075
-20.8859,59.1546,168,2883,0.759,0.94430977
-20.8959,55.7022,186,1988,0.344,0.42968787
-20.901,59.288,229,2847,3.28,0.71213898
-20.911,48.366,115,4011,0.6775,0.46935161
-20.9136,55.8497,186,1509,1.032,0.31602844
-20.9292,55.8985,186,1509,0.362,0.31602844
-20.9483,56.0939,186,1381,0.344,0.23788189
-20.955,59.618,228,2830,1.91,0.78341415
-20.9638,59.648,177,2830,1.2,1.71790839
-20.9663,58.6821,181,2908,0.522,1.03822815
-20.968,59.65,177,2830,1.13375,1.71790839
-20.975,54.007,152,2734,1.4,0.42059616
-20.975,59.653,177,2830,1.3,1.71790839
-20.9795,56.288,186,1438,0.253,0.4056783
-20.9883,59.2848,168,2847,0.687,0.77094124
-20.9913,59.0563,178,2883,0.537,1.17516519
-21.0004,59.4691,185,2885,0.687,0.51286138
-21.0031,56.479,186,1716,0.307,0.29310368
-21.006,59.7097,181,2825,0.47,1.05805339
-21.0148,59.0533,181,2925,0.759,0.92388453
-21.0167,59.6193,185,2825,0.615,0.63095734
-21.0172,56.6694,186,1786,0.203,0.28492212
-21.0253,59.5667,167,2825,0.832,0.83961285
-21.0305,33.4669,361,5247,0.19,0.13335214
-21.0472,56.8608,186,1975,0.253,0.31358941
-21.0585,59.6163,177,2825,1.3,1.71790839
-21.059,59.681,137,2825,2.85,0.44668359
-21.0713,57.045,186,2164,0.289,0.36883916
-21.0825,57.2299,186,2164,0.325,0.71485396
-21.0903,59.9134,181,2780,0.488,0.89089844
-21.1003,59.8027,181,2780,0.524,1.1345619
-21.1034,57.4094,186,2309,0.186,0.68422109
-21.1149,57.5452,186,2460,0.803,1.4466837
-21.1162,57.543,186,2460,0.33,1.4466837
-21.1169,57.544,186,2460,0.32,1.4466837
-21.126,59.602,177,2825,1.23428571,1.34896288
-21.1325,57.6397,185,2460,0.289,1.44543977
-21.15,63.137,172,680,2.3,0.86032605
-21.1577,59.8871,166,2780,0.904,0.93108947
-21.1582,57.8382,185,2598,0.087,3.19889511
-21.1589,59.3108,185,2885,0.38,0.31622777
-21.1743,58.0415,185,2921,0.506,0.77624712
-21.1749,59.64,185,2825,0.725,0.33884416
-21.1769,59.6431,185,2825,0.579,0.33884416
-21.185,59.7285,177,2825,1.4,0.77624712
-21.1893,56.8586,247,1975,0.411,0.47500111
-21.202,59.445,228,2885,2.87,0.63046803
-21.2049,58.2452,185,2921,0.362,0.46238102
-21.2078,59.3187,185,2885,0.3505,0.38904514
-21.2096,60.0111,181,2712,0.615,0.84387947
-21.2123,59.1117,179,2925,0.672,1.13495224
-21.225,34.14,271,5236,0.103,0.06802868
-21.2276,58.4517,185,2945,0.615,0.58884366
-21.23,34.14,270,5236,0.103,0.06745147
-21.2441,58.6554,185,2949,0.47,0.63095734
-21.26,30.912,136,4882,0.192,0.0793596
-21.2605,59.2256,180,2925,0.868,0.87762189
-21.262,30.912,137,4882,0.192,0.07673615
-21.2733,58.8539,185,2945,0.307,0.44668359
-21.2848,59.4255,167,2885,0.796,0.87637915
-21.2889,59.8299,184,2780,0.289,1.05274704
-21.2999,59.0493,185,2925,0.38,0.53088444
-21.307,63.573,172,10,0.7,1.34482726
-21.3096,33.1904,361,5227,0.01,0.18197009
-21.3103,59.2408,185,2925,0.398,0.51286138
-21.3117,59.7491,166,2825,0.557,0.96103938
-21.312,63.577,172,10,0.88333333,1.34482726
-21.3177,59.4232,185,2885,0.687,0.40271703
-21.324,59.495,142,2885,1.32,0.63244978
-21.325,59.4844,185,2885,0.597,0.74989421
-21.3412,59.3679,185,2885,0.144,0.40271703
-21.3503,59.389,185,2885,0.434,0.40271703
-21.375,59.557,140,2825,1.3,1.10130656
-21.381,63.3833,172,64,0.8,1.02719436
-21.3832,58.7995,181,2945,0.759,0.70271124
-21.3989,60.3466,182,2619,0.488,0.97944116
-21.4042,59.8527,177,2780,1.2,1.34896288
-21.4106,60.0134,184,2712,0.506,0.5302077
-21.442,58.9233,181,2945,1.085,1.24239438
-21.466,42.164,267,4039,0.12333333,0.16982437
-21.473,42.171,267,4039,0.10571429,0.16982437
-21.474,42.18,267,4039,0.1075,0.16982437
-21.5108,63.2042,172,686,2.1,0.75743183
-21.52,59.281,229,2795,3.05,0.60153303
-21.5354,60.1978,184,2671,0.524,0.62054837
-21.5576,60.5207,182,2450,0.56,1.54406828
-21.561,63.191,172,686,1.14142857,0.66650265
-21.5817,32.9178,361,5257,0.27,0.16405898
-21.6215,38.9973,127,4437,1.9,0.2562855
-21.6252,60.3568,184,2615,0.416,1.88201668
-21.6327,63.0452,172,686,2.6,0.64040683
-21.6543,59.9622,177,2682,1.3,1.25892541
-21.6619,59.2821,180,2795,0.476,1.25948656
-21.7033,59.1383,180,2861,0.304,1.51694587
-21.7037,60.699,182,2450,0.398,0.75176216
-21.7098,59.1139,180,2861,0.296,1.51694587
-21.7121,60.4787,184,2615,0.56,5.98147334
-21.7475,63.2032,172,686,2,0.66650265
-21.7774,59.1594,180,2861,0.579,1.51694587
-21.8227,60.6641,184,2450,0.398,1.20787301
-21.8314,60.8762,182,2249,0.47,1.03267689
-21.8316,32.6685,361,5214,0.26,0.16982437
-21.8717,62.7222,173,1265,0.7,0.65468945
-21.8723,38.9963,127,4437,1.5,0.25275311
-21.919,59.005,136,2861,0.502,0.97749486
-21.9308,54.005,152,3452,2.1,0.33467515
-21.953,58.992,135,2908,0.38888889,0.79046524
-21.9551,60.8491,184,2249,0.344,0.85510861
-21.9769,61.0553,182,2045,0.506,1.0689674
-21.978,59.843,144,2682,1.04,0.60203739
-21.9832,62.5597,173,1265,0.6,0.83374903
-22.0612,38.9992,127,4204,1.4,0.23917954
-22.067,60.9898,184,2127,0.398,0.73911713
-22.0879,32.4183,361,5261,0.26,0.12882496
-22.0887,62.3955,173,1435,1.4,0.87612235
-22.0982,61.2406,182,1989,0.398,0.95206479
-22.1,30.75,149,5096,0.028,0.06934822
-22.1266,61.0816,184,1989,0.487,0.87693867
-22.176,62.2318,173,1610,0.8,0.75039392
-22.1898,61.173,184,1989,0.289,0.88085546
-22.2176,61.4274,182,1877,0.38,2.19387539
-22.2282,38.9977,127,4204,1.4,0.2550907
-22.26,30.27,284,5071,0.045,0.05935837
-22.291,62.0588,173,1610,1.3,0.5635765
-22.3159,61.3541,184,1877,0.307,1.151643
-22.3309,61.6092,182,1774,0.416,0.8994798
-22.3572,54.003,152,3700,2.4,0.41813406
-22.3668,61.4465,184,1877,0.371,1.89414492
-22.4132,61.8962,173,1684,1,0.72672794
-22.4209,61.5374,184,1774,0.344,0.80705583
-22.4235,61.7761,182,1684,0.488,1.30062
-22.4747,60.278,177,2509,2.4,2.4266101
-22.482,39.0028,127,4390,0.4,0.30605173
-22.4913,61.7232,173,1774,1,1.02390341
-22.5016,32.0002,361,5295,0.24,0.15310875
-22.5249,61.9377,182,1728,0.434,1.21869451
-22.5423,61.7183,184,1817,0.325,1.72208187
-22.5733,61.548,173,1817,0.7,0.90799317
-22.5918,61.517,173,1817,0.7,0.93138992
-22.598,61.517,173,1817,0.76916667,0.93138992
-22.63,61.515,173,1817,0.68444444,0.93138992
-22.6364,62.0949,182,1564,1.09,1.36495575
-22.6385,61.16,173,1944,1.1,0.91388917
-22.6407,60.8812,173,2003,2.3,0.94245251
-22.641,61.5065,173,1817,0.7,0.93138992
-22.6415,60.793,173,2003,2.3,1.20940354
-22.6423,39.0063,127,4003,1.3,0.2550907
-22.6425,60.9705,173,2003,2.5,0.95635184
-22.6432,61.2417,173,1944,1.3,0.68132411
-22.644,60.7045,173,2178,2.6,0.89603961
-22.6486,61.9038,184,1728,0.307,1.33714374
-22.6525,61.4207,173,1874,0.8,0.65819375
-22.6562,60.9083,176,2003,2.4,1.08687124
-22.6569,31.947,361,5265,0.23,0.13803843
-22.6575,61.0248,176,1944,1,0.93134451
-22.6583,61.3315,173,1874,0.8,0.73005193
-22.661,60.857,173,2003,1.964,0.94245251
-22.661,60.912,176,2003,2.96833333,1.08687124
-22.662,61.106,173,1944,0.96875,0.91388917
-22.663,60.859,173,2003,1.95714286,0.94245251
-22.663,60.906,176,2003,1.94,1.08687124
-22.673,53.9942,152,3844,1,0.77317806
-22.679,61.2098,176,1944,1.8,1.08061471
-22.6901,61.085,174,1944,0.9,0.80195579
-22.691,61.083,174,1944,0.98333333,0.80195579
-22.6975,61.3967,176,1874,2.3,0.76719303
-22.702,61.11,174,1944,0.57,1.00014823
-22.712,61.106,174,1944,0.9,1.00014823
-22.722,61.1082,175,1944,1.5,1.08640729
-22.731,61.102,174,1944,1.45142857,0.80195579
-22.731,61.1099,175,1944,1.1,1.08640729
-22.732,61.11,175,1944,0.97181818,1.08640729
-22.746,61.116,174,1944,0.81307692,1.00014823
-22.7546,62.0883,184,1564,0.47,1.54587532
-22.7595,62.25,182,1344,0.542,1.18461019
-22.7775,60.3878,177,2368,2,1.13501082
-22.812,61.4135,176,1874,2,0.78173318
-22.8642,62.4042,182,1344,0.86,1.1262613400000001
-22.872,39.0022,127,4003,0.4,0.28562409
-22.9042,61.3888,175,1874,0.9,0.7317026
-22.906,60.91,175,2003,1.665,0.97554928
-22.9072,61.335,175,1874,1,0.77620705
-22.9108,61.277,175,1874,0.9,1.14639583
-22.9137,61.2188,175,1944,1.1,1.14639583
-22.9183,60.9898,175,2003,3,1.31623852
-22.919,61.161,175,1944,1.2,1.43064452
-22.92,60.942,175,2003,2.7,1.31623852
-22.9213,61.4033,175,1874,0.8,0.7317026
-22.9215,60.4485,177,2368,1,1.02329299
-22.9238,60.841,175,2003,2.5,0.97554928
-22.9262,61.1033,175,1944,1,1.43064452
-22.9282,61.0458,175,1944,1.2,1.40797282
-22.933,61.353,176,1874,1.6,0.80398541
-22.9498,31.8503,361,5265,0.22,0.13803843
-22.9553,62.5664,182,1194,0.669,1.1886784
-22.9752,54.008,152,3756,2.4,1.09914198
-23.007,61.107,175,1895,1.1,0.90717701
-23.013,61.112,175,1895,1.30444444,0.90717701
-23.02,61.107,175,1895,1.1,0.90717701
-23.024,61.111,175,1895,1.147,0.90717701
-23.0398,39,127,3801,0.2,0.27333461
-23.0435,60.508,177,2072,1.8,1.30316678
-23.0475,62.7282,182,1255,0.759,1.51397454
-23.054,61.012,175,1895,1.9,1.05613367
-23.064,61.2875,176,1857,0.8,0.85040042
-23.1546,58.3822,246,2896,0.445,0.44689133
-23.1782,62.8837,182,1134,1.606,1.09568957
-23.1913,61.2243,176,1895,1,1.24789515
-23.2,30.74,268,5296,0.038,0.05081899
-23.2,30.75,268,5293,0.06,0.05081899
-23.2477,53.9987,152,3830,1.3,0.7637266
-23.2495,31.7537,361,5362,0.17,0.14791084
-23.2513,31.7631,361,5362,0.16,0.14791084
-23.2683,39.0017,127,3801,0.4,0.27461486
-23.2794,63.0119,182,842,1.262,1.33856411
-23.332,61.1613,176,1895,2.6,1.09016535
-23.353,60.64,177,2072,2.2,1.0964782
-23.3558,63.1426,182,842,1.032,1.25910306
-23.4207,63.2725,182,351,1.893,1.29312104
-23.4458,61.0995,176,1895,2,1.05644931
-23.4499,31.6912,361,5330,0.23,0.13335214
-23.4558,39.1202,127,3801,0.4,0.23806449
-23.479,39.2787,128,3795,0.4,0.26179975
-23.486,39.3912,128,3795,0.2,0.30173346
-23.4943,39.525,128,3797,0.3,0.25416426
-23.4987,39.672,128,3797,0.7,0.32532994
-23.5045,39.804,128,3795,0.2,0.34033262
-23.5181,58.664,246,2780,0.523,0.74542452
-23.5402,40.5217,128,4684,0.5,0.28389196
-23.548,54.0018,152,3170,1.1,0.72485004
-23.5592,40.8307,128,4437,0.4,0.36307805
-23.563,41.0492,128,3943,0.4,0.34859731
-23.5722,41.1552,128,3943,0.4,0.41686938
-23.573,61.0378,176,1866,1.5,0.79363985
-23.5788,41.2568,128,3797,0.5,0.46418609
-23.597,41.4142,128,3797,0.5,0.40428918
-23.6033,41.7785,128,3578,0.5,0.5386639
-23.605,41.667,128,3668,0.5,0.37860102
-23.61,30.82,284,5397,0.038,0.05766163
-23.6275,42.1297,129,3600,0.5,0.6095369
-23.6435,42.455,129,3631,0.5,0.63095734
-23.6457,60.7557,176,1973,1.4,1.39976069
-23.647,42.2898,129,3631,0.7,0.63095734
-23.6543,42.6145,129,3562,0.8,0.6095369
-23.67,42.7737,129,3365,0.7,0.80352612
-23.6708,42.8753,129,3365,0.6,0.699842
-23.6853,43.0353,129,3014,1.2,0.74989421
-23.6942,43.1462,129,3014,1.3,0.67608298
-23.702,43.421,129,3029,1.8,0.44668359
-23.7032,60.9718,176,1973,1.4,0.90769076
-23.7088,43.533,129,2109,0.9,0.49545019
-23.7307,43.6872,129,2109,2.1,0.67608298
-23.743,43.8322,129,2752,0.6,0.77624712
-23.7488,44.0022,129,2838,0.8,0.65313055
-23.7558,44.1048,129,2838,0.8,0.6095369
-23.7665,44.2732,129,3704,0.5,0.77624712
-23.7713,44.3997,129,3704,0.9,0.65313055
-23.7937,44.6243,129,3002,0.3,1.17489755
-23.8067,44.886,129,2997,0.1,0.83176377
-23.8068,44.7812,129,2997,0.3,1.0964782
-23.8141,31.5846,360,5409,0.2,0.13186043
-23.8215,58.8992,246,2654,0.8,0.93103168
-23.8305,45.1568,130,3013,0.4,0.89125094
-23.8312,60.908,176,1973,1.1,1.49657649
-23.837,45.3283,130,3062,0.3,0.98911814
-23.8448,45.4427,130,3062,0.4,0.83176377
-23.862,45.6748,130,3209,1.4,0.93081914
-23.8697,45.7797,130,3390,1.8,0.86099375
-23.8852,45.9448,130,3390,0.6,0.67905285
-23.9133,53.9972,152,3563,2,0.64509469
-23.9157,46.4365,130,3540,0.3,0.83176377
-23.9185,60.8643,176,1973,1.2,1.49657649
-23.9273,46.607,130,3870,1.1,0.78406906
-24.0313,47.982,131,4037,0.6,0.75126791
-24.05,32.12,150,5428,0.045,0.07139479
-24.0582,48.1297,149,4004,0.5,0.94214337
-24.0988,54.0057,151,3332,4,0.58536802
-24.1027,47.9985,149,4037,0.3,1.106959
-24.1228,48.4555,149,3984,0.7,1.13771986
-24.1518,59.1534,246,2602,0.646,0.57672673
-24.1718,48.7305,149,3449,0.9,0.85649453
-24.2355,49.044,149,3597,0.4,0.84738853
-24.2997,49.3945,149,3802,0.9,1.11406607
-24.3135,47.997,131,4037,0.3,0.81110873000000006
-24.365,49.6483,150,4086,0.6,0.9297571
-24.4282,49.9947,150,3821,0.3,0.89335906
-24.465,54.007,151,3332,5.8,0.63650065
-24.4755,50.2608,150,4150,0.8,0.89905601
-24.477,47.9982,131,4037,0.6,0.81282819
-24.4828,59.3967,246,2552,0.5,0.4501627
-24.483,59.3967,246,2552,0.544,0.4501627
-24.5,32.13,150,5428,0.042,0.06492709
-24.5018,48.002,149,3908,0.3,1.12907968
-24.535,50.5217,150,3809,0.4,0.77564513
-24.592,53.4088,151,3600,1.4,0.70112401
-24.592,53.7317,151,2949,1.2,0.62560223
-24.595,53.9917,151,3365,3.1,0.62042892
-24.5967,50.8317,150,3825,0.3,1.14148382
-24.5988,53.2077,151,3601,1.8,0.62723313
-24.6083,52.9088,151,3601,0.8,0.6709569
-24.6105,52.5592,151,3628,1.3,0.65121445
-24.6128,52.232,151,3417,2.1,0.64223214
-24.6213,51.8358,151,3628,1.5,0.82070581
-24.623,52.0658,151,3417,1.8,0.72443596
-24.627,51.2112,150,3639,2,0.65262405
-24.6305,51.4283,150,3512,1,0.79325927
-24.6323,48.002,131,3908,0.4,0.5811764
-24.7265,51.0147,150,3639,4.3,0.83939129
-24.79,31.61,267,5388,0.03,0.0516277
-24.798,47.9992,131,3331,0.6,0.67034487
-24.8079,59.637,246,2410,0.522,0.897573
-24.8782,31.2715,360,5398,0.17,0.11772987
-24.9745,47.9985,131,3331,0.7,0.68817122
-25.0165,47.9987,149,3595,0.3,0.78605755
-25.1515,59.8971,246,2192,0.501,0.4501627
-25.1552,48.003,131,3668,0.4,0.75420051
-25.2924,31.1499,360,5394,0.17,0.15183133
-25.4872,48,131,3668,0.4,0.77188403
-25.4957,47.9988,148,3595,0.4,1.00817153
-25.6795,31.0394,360,5300,0.23,0.13171143
-25.7202,47.9995,131,2858,0.4,0.83705136
-25.943,48.007,131,3379,0.5,0.76965889
-25.975,48.012,148,3379,0.6,0.89905601
-26.0524,30.9279,360,5125,0.2,0.13634006
-26.11,31.49,285,5248,0.045,0.05944523
-26.11,31.49,294,5248,0.06,0.06214338
-26.359,47.9975,148,2885,0.5,0.95827358
-26.43,33.02,150,4508,0.03,0.05935837
-26.4625,30.8071,360,5125,0.159,0.12997664
-26.463,30.8078,360,5125,0.23,0.12997664
-26.5835,30.7684,360,4978,0.07,0.11151262
-26.64,32.66,267,4680,0.06,0.06036634
-26.7328,39.2482,135,2012,0.2,0.31095426
-26.7373,47.9997,132,2780,0.4,0.85781747
-26.7448,39.3592,135,1974,0.2,0.33021656
-26.7745,39.5353,135,1924,0.2,0.35835046
-26.8115,39.7657,135,2038,0.5,0.3747348
-26.8192,47.999,148,2780,0.6,1.02376888
-26.8532,40.0417,135,1796,0.2,0.3729878
-26.8683,40.14,135,1796,0.2,0.42053181
-26.8885,40.3078,135,1642,0.2,0.45466554
-26.9217,40.545,135,2545,0.2,0.42432294
-26.9367,40.6372,135,2545,0.2,0.36580402
-26.9443,48.002,132,2812,0.3,0.94283465
-26.9502,30.6634,360,4657,0.15,0.12305931
-26.9518,40.741,135,2545,0.2,0.38397944
-26.9663,40.8427,135,2552,0.2,0.37094367
-27.0085,41.1772,134,2474,0.2,0.43749197
-27.0218,41.2793,134,2644,0.2,0.4483866
-27.1463,42.105,134,2806,0.2,0.48301927
-27.1695,42.2207,134,2806,0.1,0.50197939
-27.2077,42.3887,134,2973,0.2,0.46662119
-27.2235,42.5555,134,2952,0.2,0.47686438
-27.253,42.7862,134,3028,0.2,0.41920449
-27.2573,48.008,148,2327,0.7,0.82347989
-27.282,42.8965,134,3028,0.4,0.43547623
-27.308,43.1092,134,3006,0.2,0.47825891
-27.3325,43.2712,134,2982,0.2,0.53527315
-27.3607,43.4462,134,2982,0.2,0.63648291
-27.3894,61.4842,245,807,0.481,1.03622567
-27.3895,43.624,134,2891,0.2,0.63619023
-27.4312,43.8605,134,2604,0.2,0.8215311
-27.5055,44.364,133,2573,0.2,0.88240011
-27.555,44.6298,133,2306,0.2,1.00985606
-27.6857,47.9983,148,2885,0.7,0.86276964
-27.7534,61.7374,245,1380,0.581,0.94550875
-27.847,45.9597,133,2147,0.2,0.90799317
-27.8725,46.1118,133,1998,0.2,0.91775042
-27.8963,46.2247,133,1998,0.2,0.80400544
-27.9305,46.38,133,2024,0.2,1.05995958
-27.9615,46.5363,132,2576,0.3,0.75417088
-27.9888,46.6375,132,2576,0.2,0.63244978
-27.99,32.04,285,1757,0.06,0.06747324
-28.033,46.7913,132,2752,0.2,0.62588452000000006
-28.066,30.333,359,3504,0.066,0.14102885
-28.0703,46.9442,132,2752,0.2,0.85781747
-28.112,51.0653,147,3576,0.4,0.85845767
-28.1208,47.9995,148,2774,0.6,0.95425198
-28.1212,61.9884,245,1561,0.338,0.64434283
-28.1297,30.2815,359,3504,0.2,0.1212827
-28.1495,50.836,147,3015,0.3,1.00238124
-28.1547,51.1912,146,3576,0.4,0.96407398
-28.1693,51.1043,147,3576,0.3,0.63705883
-28.178,50.6995,147,2987,0.4,1.01753029
-28.1907,50.5665,147,2987,0.5,1.01754132
-28.1963,47.4328,132,2599,0.2,0.84827063
-28.204,51.3317,146,3308,0.4,0.44868581
-28.2075,50.4273,147,3192,0.5,0.8223101
-28.2208,50.2977,147,3192,0.7,0.58961543
-28.222,47.5532,132,2648,0.2,0.79165221
-28.2407,50.1213,147,2300,0.6,0.78809573
-28.258,51.47,146,3308,0.4,0.57458504
-28.2595,47.7238,132,2648,0.2,0.86894325
-28.2618,49.9462,147,2901,1.8,1.00621789
-28.2815,49.8215,147,2901,0.4,1.12861898
-28.285,51.6,146,2978,0.3,0.48516189
-28.295,49.705,147,2858,0.4,0.93325163
-28.3026,30.1956,359,1320,0.18,0.11635762
-28.3103,49.539,147,2858,0.6,0.79915022
-28.3166,30.1954,359,1320,0.18,0.11635762
-28.3323,51.7293,146,2978,1.8,0.48622471
-28.3447,30.1667,359,1320,0.1,0.11635762
-28.3595,49.1647,147,3048,0.9,0.84699877
-28.3622,49.1277,147,3048,0.7,0.84699877
-28.3762,51.8572,146,3678,1.1,0.35030475
-28.4062,48.9238,147,2843,0.9,1.19336686
-28.4307,51.9925,146,3678,2.8,0.54720882
-28.4487,48.6735,148,2223,0.2,1.85603856
-28.4687,48.3072,148,2434,0.7,0.97182251
-28.4853,48.1332,148,2654,0.4,0.84179432
-28.4855,52.138,146,3456,3.1,0.79648591
-28.5014,62.2455,245,1650,0.282,0.82057257
-28.52,34.28,151,3361,0.045,0.0828416
-28.5288,52.277,146,3597,1.5,0.48077551
-28.586,52.4392,146,3597,3.2,0.49545019
-28.6458,52.5723,146,3564,3.6,0.59745246
-28.693,52.7077,146,3564,5.5,0.36774636
-28.7452,52.895,146,3379,9.6,0.59687952
-28.799,53.0298,146,3305,8.1,0.60579269
-28.8742,62.4855,245,1796,0.468,0.94550875
-28.8803,53.2018,146,3305,6.2,0.6828956
-28.9212,53.3267,146,3211,3.7,0.69554307
-28.9653,53.449,146,3211,8.8,0.76378165
-29.0135,53.5723,146,3169,4.7,0.88028534
-29.0657,53.698,146,3169,3.8,0.88381504
-29.08,34.01,266,3390,0.06,0.07579202
-29.1158,53.8258,146,3133,5.7,0.772953
-29.3043,53.9977,145,3133,6.3,0.80352612
-29.6042,54.005,145,3175,6.3,1.05925373
-29.67,33.65,286,2993,0.052,0.06272287
-29.84,53.9995,145,3198,4.7,0.98855309
-29.9205,38.8212,139,1437,0.3,0.25365838
-29.9557,38.838,139,1437,0.2,0.25365838
-3,47,203,24,2.5315,0.64462623
-3,74.75,199,3528,0.185,0.55428216
-3,74.93,135,3528,2,0.66069156
-3,74.93,136,3528,1.2,0.64582445
-3,75,152,3507,0.6,1.04011414
-3,75,134,3507,2.7,0.63674341
-3.0027,49.7695,124,79,5.22,1.05294012
-3.0079,50.1668,110,67,3.98,1.71790839
-3.02,73.33,149,2853,3.9,0.8995427
-3.02,73.33,137,2853,3.25,0.77624712
-3.037,58.2045,166,49,0.3,1.01310159
-3.041,57.876,169,49,0.3,1.25892541
-3.044,58.045,169,49,0.1,0.89125094
-3.0442,45.9225,110,90,0.6,0.84179432
-3.0552,49.8726,102,79,0.7,1.02329299
-3.095,58.002,150,49,1.95,1.1980693
-3.096,57.805,150,49,1.55,1.31331681
-3.097,57.835,150,49,1.8,1.31331681
-3.098,57.7698,150,49,1.45,1.31331681
-3.098,57.8698,150,49,2,1.11810333
-3.1,57.913,150,49,2,1.11810333
-3.105,57.9687,150,49,2,1.1980693
-3.11,57.947,150,49,2.15,1.1980693
-3.124,57.7907,169,49,0.4,2.11348904
-3.125,58.121,166,49,0.8,1.01310159
-3.125,58.2373,276,49,0.8,1.21169938
-3.129,57.9583,169,49,0.2,0.98855309
-3.163,58.004,276,49,7.4,1.13501082
-3.164,58.126,276,49,1.4,1.01026553
-3.166,57.8763,277,49,2,1.13501082
-3.2063,58.044,165,49,0.2,1.02879112
-3.2067,57.8757,169,49,0.2,1.25892541
-3.213,58.2098,165,49,0.7,1.2190888
-3.2325,65.33,117,3395,0.3,0.79869592
-3.2622,49.9816,255,79,0.85,1.08816468
-3.2831,46.8623,103,99,1.14,1.12537766
-3.2863,58.125,165,49,0.3,1.106959
-3.2868,57.9592,161,49,0.1,1.05925373
-3.2922,57.7927,161,49,0.6,1.30316678
-3.295,62.7483,299,764,0.3,0
-3.33,74.93,135,3525,3.15,0.47456782
-3.3607,44.7696,72,3214,0.68,1.25144914
-3.3705,58.2075,165,49,0.2,1.04251565
-3.3738,57.8685,161,49,0.2,1.49623566
-3.3768,58.043,165,49,0.2,1.216186
-3.3942,58.129,276,49,1,1.23440013
-3.4108,57.8723,277,49,4.2,2.02146186
-3.4133,57.783,277,49,9.1,7.07172985
-3.4266,47.659,262,7,1.72,2.66472868
-3.448,57.9963,277,49,1.7,1.26568959
-3.4553,57.7893,161,49,0.6,1.60324539
-3.4562,58.125,164,49,0.2,1.0201558
-3.4568,57.9543,165,49,0.2,1.1411092
-3.4887,49.7366,124,96,0.5,0.9107835
-3.5133,60.132,54,160,0.3,0.26555252
-3.54,57.876,162,5,0.3,1.46342306
-3.617,78,209,2146,0.6,0.86099375
-3.6184,47.6608,265,52,2.35,1.17489755
-3.619,57.9565,164,5,0.1,1.34791675
-3.6237,57.7927,162,5,0.2,1.73521908
-3.65,74.75,199,3564,0.21,0.70509635
-3.6588,57.8772,277,5,4.5,5.81646576
-3.6655,45.962,68,236,0.52,0.53047274
-3.67,74.93,135,3564,3.375,0.48692195
-3.6841,46.0416,110,137,0.9,0.58134713
-3.6882,57.873,164,5,0.5,1.69252241
-3.7094,45.6149,68,2187,0.54,0.69567064
-3.7426,47.6352,276,52,1.11,1.02571344
-3.7706,49.9103,110,68,2.8,1.13891028
-3.785,60.2617,300,342,0.2,0.20458793
-3.788,57.9592,164,5,0.4,2.37249875
-3.788,74.903,136,3564,1.65,0.45922051
-3.7892,57.792,162,5,0.3,2.09904272
-3.792,73.572,137,2817,4.8,0.36307805
-3.811,57.928,276,5,2.6,5.30219821
-3.8743,57.8717,164,5,0.6,1.98347134
-3.9337,47.2668,103,91,0.5,1.25886044
-3.9601,45.1868,72,4203,0.77,0.96174192
-3.9732,49.7211,124,83,0.7,0.96380997
-3.9756,69.324,177,2685,1.484,0.6095369
-3.9823,49.2201,124,64,0.98,0.71399157
-3.988,74.97,134,3564,0.7,0.5908667
-3.9945,49.3921,102,84,0.79,0.66747582
-30.03,35.02,151,3286,0.045,0.09283079
-30.0772,53.9985,145,3195,6.9,0.63095734
-30.12,38.8912,139,1397,0.2,0.27927556
-30.2392,53.9972,145,3195,8.2,0.89125094
-30.26,34.28,286,2015,0.06,0.09240296
-30.2983,38.9577,139,1397,0.2,0.29957348
-30.463,39.2857,139,1843,0.2,0.22013876
-30.488,53.9995,145,3195,5.6,0.74989421
-30.508,39.6085,139,1586,0.3,0.27542287
-30.5612,39.9365,139,1839,0.2,0.26260801
-30.5897,40.157,139,2082,0.2,0.18512256
-30.6223,40.3393,139,2178,0.2,0.19350608
-30.6462,40.4957,139,2178,0.2,0.2759047
-30.6655,40.6618,139,2395,0.2,0.31436124
-30.6918,40.8133,139,2394,0.2,0.2134558
-30.7153,40.9742,140,2394,0.2,0.23749419
-30.738,41.1293,140,2345,0.4,0.22101164
-30.7392,54,145,2990,5,0.58884366
-30.7458,41.2885,140,2173,0.4,0.30092593
-30.7607,41.4532,140,2173,0.4,0.41533152
-30.7738,63.7892,245,2508,0.381,1.08208027
-30.7862,41.5643,140,2048,0.4,0.42052009
-30.8385,41.7197,140,2048,0.5,0.38036977
-30.863,41.8772,140,2392,0.4,0.49362243
